Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,VBD_OO,VBD_RD,VBD_WR,LOAD1,LOAD5,Label
1316327514,100,31,511,441,69,70,9,47,0,0,0,0.36,0.48,0
1316327515,100,20,511,441,80,70,13,49,0,0,0,0.36,0.48,0
1316327516,100,12,511,441,88,70,7,32,0,0,0,0.36,0.48,0
1316327517,100,52,511,441,48,70,12,60,0,0,0,0.36,0.48,0
1316327518,100,31,511,441,69,70,9,42,0,0,0,0.33,0.47,0
1316327519,100,23,511,441,77,70,10,59,0,0,0,0.33,0.47,0
1316327520,100,9,511,441,91,70,8,49,0,0,0,0.33,0.47,0
1316327521,100,23,511,441,77,70,5,20,0,0,0,0.33,0.47,0
1316327522,100,29,511,441,71,70,11,51,0,0,0,0.33,0.47,0
1316327523,100,15,511,441,85,70,8,30,0,0,0,0.33,0.47,0
1316327524,100,18,511,441,82,70,8,29,0,0,0,0.70,0.55,0
1316327525,100,24,511,441,76,70,9,53,0,0,0,0.70,0.55,0
1316327526,100,38,511,441,62,70,9,35,0,0,0,0.70,0.55,0
1316327527,100,22,511,441,78,70,7,34,0,0,0,0.70,0.55,0
1316327528,100,29,511,441,71,70,8,37,0,0,0,0.70,0.55,0
1316327529,100,41,511,441,59,70,10,57,0,0,0,0.64,0.54,0
1316327530,100,15,511,441,85,70,6,33,0,0,0,0.64,0.54,0
1316327531,100,11,511,441,89,70,8,39,0,0,0,0.64,0.54,0
1316327532,100,16,511,441,84,70,6,33,0,0,0,0.64,0.54,0
1316327533,100,20,511,441,80,70,6,29,0,0,0,0.64,0.54,0
1316327534,100,23,511,441,77,70,7,38,0,0,0,0.59,0.53,0
1316327535,100,22,511,441,78,70,8,39,0,0,0,0.59,0.53,0
1316327536,100,16,511,441,84,70,7,33,0,0,0,0.59,0.53,0
1316327537,100,27,511,441,73,70,7,31,0,0,0,0.59,0.53,0
1316327538,100,19,511,441,81,70,9,52,0,0,0,0.59,0.53,0
1316327539,100,25,511,441,75,70,7,37,0,0,0,0.55,0.52,0
1316327540,100,38,511,441,62,70,8,39,0,0,0,0.55,0.52,0
1316327541,100,13,511,441,87,70,7,35,0,0,0,0.55,0.52,0
1316327542,100,14,511,441,86,70,7,32,0,0,0,0.55,0.52,0
1316327543,100,29,511,441,71,70,10,59,0,0,0,0.55,0.52,0
1316327544,100,28,511,441,72,70,7,30,0,0,0,0.58,0.53,0
1316327545,100,17,511,441,83,70,7,33,0,0,0,0.58,0.53,0
1316327546,100,22,511,441,78,70,10,66,0,0,0,0.58,0.53,0
1316327547,100,16,511,441,84,70,12,53,0,0,0,0.58,0.53,0
1316327548,100,10,511,441,90,70,4,14,0,0,0,0.58,0.53,0
1316327549,100,8,511,441,92,70,6,39,0,0,0,0.53,0.52,0
1316327550,100,43,511,441,57,70,10,38,0,0,0,0.53,0.52,0
1316327551,100,13,511,441,87,70,9,52,0,0,0,0.53,0.52,0
1316327552,100,9,511,441,91,70,9,41,0,0,0,0.53,0.52,0
1316327553,100,29,511,441,71,70,9,43,0,0,0,0.53,0.52,0
1316327554,100,17,511,441,83,70,10,55,0,0,0,0.49,0.51,0
1316327555,100,24,511,441,76,70,9,53,0,0,0,0.49,0.51,0
1316327556,100,37,511,441,63,70,11,51,0,0,0,0.49,0.51,0
1316327557,100,41,511,442,59,69,14,73,0,0,0,0.49,0.51,0
1316327558,100,20,511,442,80,69,5,28,0,0,0,0.49,0.51,0
1316327559,100,25,511,442,75,69,8,36,0,0,0,0.45,0.50,0
1316327560,100,13,511,442,87,69,6,27,0,0,0,0.45,0.50,0
1316327561,100,29,511,442,71,69,8,44,0,0,0,0.45,0.50,0
1316327562,100,20,511,442,80,69,9,45,0,0,0,0.45,0.50,0
1316327563,100,13,511,442,87,69,5,22,0,0,0,0.45,0.50,0
1316327564,100,22,511,442,78,69,9,42,0,0,0,0.42,0.49,0
1316327565,100,22,511,442,78,69,9,53,0,0,0,0.42,0.49,0
1316327566,100,6,511,442,94,69,6,16,0,0,0,0.42,0.49,0
1316327567,100,11,511,442,89,69,6,33,0,0,0,0.42,0.49,0
1316327568,100,24,511,442,76,69,10,48,0,0,0,0.42,0.49,0
1316327569,100,13,511,442,87,69,8,44,0,0,0,0.46,0.50,0
1316327570,100,24,511,442,76,69,11,39,0,0,0,0.46,0.50,0
1316327571,100,18,511,442,82,69,7,36,0,0,0,0.46,0.50,0
1316327572,100,14,511,442,86,69,8,34,0,0,0,0.46,0.50,0
1316327573,100,6,511,442,94,69,6,22,0,0,0,0.46,0.50,0
1316327574,100,11,511,442,89,69,9,56,0,0,0,0.42,0.49,0
1316327575,100,26,511,442,74,69,9,50,0,0,0,0.42,0.49,0
1316327576,100,11,511,442,89,69,7,35,0,0,0,0.42,0.49,0
1316327577,100,32,511,442,68,69,8,34,0,0,0,0.42,0.49,0
1316327578,100,19,511,442,81,69,7,41,0,0,0,0.42,0.49,0
1316327579,100,9,511,442,91,69,6,29,0,0,0,0.39,0.48,0
1316327580,100,21,511,442,79,69,10,70,0,0,0,0.39,0.48,0
1316327581,100,28,511,442,72,69,13,63,0,0,0,0.39,0.48,0
1316327582,100,31,511,442,69,69,9,49,0,0,0,0.39,0.48,0
1316327583,100,16,511,442,84,69,9,37,0,0,0,0.39,0.48,0
1316327584,100,16,511,442,84,69,11,55,0,0,0,0.36,0.47,0
1316327585,100,33,511,442,67,69,10,45,0,0,0,0.36,0.47,0
1316327586,100,48,511,442,52,69,11,53,0,0,0,0.36,0.47,0
1316327587,100,11,511,442,89,69,8,42,0,0,0,0.36,0.47,0
1316327588,100,30,511,442,70,69,9,40,0,0,0,0.36,0.47,0
1316327589,100,15,511,442,85,69,5,26,0,0,0,0.41,0.48,0
1316327590,100,21,511,442,79,69,9,49,0,0,0,0.41,0.48,0
1316327591,100,28,511,442,72,69,8,43,0,0,0,0.41,0.48,0
1316327592,100,14,511,442,86,69,8,38,0,0,0,0.41,0.48,0
1316327593,100,18,511,442,82,69,9,27,0,0,0,0.41,0.48,0
1316327594,100,40,511,442,60,69,10,49,0,0,0,0.38,0.47,0
1316327595,100,17,511,442,83,69,8,38,0,0,0,0.38,0.47,0
1316327596,100,26,511,442,74,69,11,49,0,0,0,0.38,0.47,0
1316327597,100,17,511,442,83,69,7,26,0,0,0,0.38,0.47,0
1316327598,100,19,511,442,81,69,9,46,0,0,0,0.38,0.47,0
1316327599,100,18,511,442,82,69,10,60,0,0,0,0.43,0.48,0
1316327600,100,38,511,442,62,69,9,40,0,0,0,0.43,0.48,0
1316327601,100,33,511,442,67,69,9,46,0,0,0,0.43,0.48,0
1316327602,100,28,511,442,72,69,9,44,0,0,0,0.43,0.48,0
1316327603,100,43,511,442,57,69,10,54,0,0,0,0.43,0.48,0
1316327604,100,31,511,442,69,69,7,24,0,0,0,0.39,0.47,0
1316327605,100,26,511,442,74,69,9,53,0,0,0,0.39,0.47,0
1316327606,100,39,511,442,61,69,10,54,0,0,0,0.39,0.47,0
1316327607,100,27,511,442,73,69,9,44,0,0,0,0.39,0.47,0
1316327608,100,22,511,442,78,69,7,33,0,0,0,0.39,0.47,0
1316327609,100,32,511,442,68,69,14,59,0,0,0,0.36,0.47,0
1316327610,100,29,511,442,71,69,7,34,0,0,0,0.36,0.47,0
1316327611,100,1,511,442,99,69,5,25,0,0,0,0.36,0.47,0
1316327612,100,38,511,442,62,69,14,71,0,0,0,0.36,0.47,0
1316327613,100,11,511,442,89,69,9,57,0,0,0,0.36,0.47,0
1316327614,100,27,511,442,73,69,13,84,0,0,0,0.41,0.48,0
1316327615,100,22,511,442,78,69,8,33,0,0,0,0.41,0.48,0
1316327616,100,14,511,442,86,69,11,56,0,0,0,0.41,0.48,0
1316327617,100,13,511,442,87,69,10,39,0,0,0,0.41,0.48,0
1316327618,100,30,511,442,70,69,14,58,0,0,0,0.41,0.48,0
1316327619,100,38,511,442,62,69,12,68,0,0,0,0.38,0.47,0
1316327620,100,34,511,442,66,69,7,33,0,0,0,0.38,0.47,0
1316327621,100,34,511,442,66,69,10,41,0,0,0,0.38,0.47,0
1316327622,100,14,511,442,86,69,11,52,0,0,0,0.38,0.47,0
1316327623,100,16,511,442,84,69,9,39,0,0,0,0.35,0.46,0
1316327624,100,36,511,442,64,69,12,68,0,0,0,0.35,0.46,0
1316327625,100,21,511,442,79,69,11,44,0,0,0,0.35,0.46,0
1316327626,100,38,511,442,62,69,9,41,0,0,0,0.35,0.46,0
1316327627,100,28,511,442,72,69,13,60,0,0,0,0.35,0.46,0
1316327628,100,12,511,442,88,69,13,53,0,0,0,0.32,0.45,0
1316327629,100,25,511,442,75,69,12,58,0,0,0,0.32,0.45,0
1316327630,100,16,511,442,84,69,9,49,0,0,0,0.32,0.45,0
1316327631,100,22,511,442,78,69,12,54,0,0,0,0.32,0.45,0
1316327632,100,14,511,442,86,69,13,74,0,0,0,0.32,0.45,0
1316327633,100,46,511,442,54,69,11,51,0,0,0,0.29,0.44,0
1316327634,100,48,511,442,52,69,14,77,0,0,0,0.29,0.44,0
1316327635,100,14,511,442,86,69,10,41,0,0,0,0.29,0.44,0
1316327636,100,21,511,442,79,69,12,61,0,0,0,0.29,0.44,0
1316327637,100,13,511,442,87,69,9,37,0,0,0,0.29,0.44,0
1316327638,100,27,511,442,73,69,8,38,0,0,0,0.27,0.44,0
1316327639,100,10,511,442,90,69,6,27,0,0,0,0.27,0.44,0
1316327640,100,27,511,442,73,69,11,58,0,0,0,0.27,0.44,0
1316327641,100,19,511,442,81,69,10,46,0,0,0,0.27,0.44,0
1316327642,100,22,511,442,78,69,6,34,0,0,0,0.27,0.44,0
1316327643,100,18,511,442,82,69,9,49,0,0,0,0.33,0.45,0
1316327644,100,8,511,442,92,69,6,31,0,0,0,0.33,0.45,0
1316327645,100,33,511,442,67,69,10,48,0,0,0,0.33,0.45,0
1316327646,100,24,511,442,76,69,9,47,0,0,0,0.33,0.45,0
1316327647,100,28,511,442,72,69,9,50,0,0,0,0.33,0.45,0
1316327648,100,27,511,442,73,69,13,52,0,0,0,0.30,0.44,0
1316327649,100,22,511,442,78,69,12,75,0,0,0,0.30,0.44,0
1316327650,100,26,511,442,74,69,10,50,0,0,0,0.30,0.44,0
1316327651,100,25,511,442,75,69,8,37,0,0,0,0.30,0.44,0
1316327652,100,28,511,442,72,69,10,46,0,0,0,0.30,0.44,0
1316327653,100,31,511,442,69,69,11,51,0,0,0,0.28,0.43,0
1316327654,100,16,511,442,84,69,8,47,0,0,0,0.28,0.43,0
1316327655,100,39,511,442,61,69,9,38,0,0,0,0.28,0.43,0
1316327656,100,26,511,442,74,69,7,28,0,0,0,0.28,0.43,0
1316327657,100,19,511,442,81,69,8,44,0,0,0,0.28,0.43,0
1316327658,100,15,511,442,85,69,5,25,0,0,0,0.25,0.42,0
1316327659,100,31,511,442,69,69,14,73,0,0,0,0.25,0.42,0
1316327660,100,26,511,442,74,69,10,46,0,0,0,0.25,0.42,0
1316327661,100,7,511,442,93,69,9,34,0,0,0,0.25,0.42,0
1316327662,100,22,511,442,78,69,8,24,0,0,0,0.25,0.42,0
1316327663,100,17,511,442,83,69,11,61,0,0,0,0.23,0.42,0
1316327664,100,29,511,442,71,69,5,25,0,0,0,0.23,0.42,0
1316327665,100,35,511,442,65,69,9,39,0,0,0,0.23,0.42,0
1316327666,100,23,511,442,77,69,11,52,0,0,0,0.23,0.42,0
1316327667,100,12,511,442,88,69,8,46,0,0,0,0.23,0.42,0
1316327668,100,26,511,442,74,69,11,48,0,0,0,0.21,0.41,0
1316327669,100,24,511,442,76,69,8,42,0,0,0,0.21,0.41,0
1316327670,100,13,511,442,87,69,9,33,0,0,0,0.21,0.41,0
1316327671,100,20,511,442,80,69,10,33,0,0,0,0.21,0.41,0
1316327672,100,40,511,442,60,69,10,54,0,0,0,0.21,0.41,0
1316327673,100,13,511,442,87,69,11,47,0,0,0,0.20,0.40,0
1316327674,100,53,511,442,47,69,10,52,0,0,0,0.20,0.40,0
1316327675,100,24,511,442,76,69,13,57,0,0,0,0.20,0.40,0
1316327676,100,31,511,442,69,69,9,43,0,0,0,0.20,0.40,0
1316327677,100,21,511,442,79,69,7,36,0,0,0,0.20,0.40,0
1316327678,100,55,511,442,45,69,13,55,0,0,0,0.26,0.41,0
1316327679,100,42,511,442,58,69,12,63,0,0,0,0.26,0.41,0
1316327680,100,17,511,442,83,69,11,61,0,0,0,0.26,0.41,0
1316327681,100,13,511,442,87,69,6,26,0,0,0,0.26,0.41,0
1316327682,100,30,511,442,70,69,12,73,0,0,0,0.26,0.41,0
1316327683,100,12,511,442,88,69,9,47,0,0,0,0.24,0.40,0
1316327684,100,22,511,442,78,69,10,48,0,0,0,0.24,0.40,0
1316327685,100,20,511,442,80,69,13,80,0,0,0,0.24,0.40,0
1316327686,100,11,511,442,89,69,7,36,0,0,0,0.24,0.40,0
1316327687,100,43,511,442,57,69,12,69,0,0,0,0.24,0.40,0
1316327688,100,21,511,442,79,69,10,58,0,0,0,0.38,0.43,0
1316327689,100,39,511,442,61,69,14,63,0,0,0,0.38,0.43,0
1316327690,100,10,511,442,90,69,6,42,0,0,0,0.38,0.43,0
1316327691,100,41,511,442,59,69,8,34,0,0,0,0.38,0.43,0
1316327692,100,39,511,442,61,69,8,44,0,0,0,0.38,0.43,0
1316327693,100,40,511,442,60,69,12,58,0,0,0,0.35,0.42,0
1316327694,100,39,511,442,61,69,11,49,0,0,0,0.35,0.42,0
1316327695,100,18,511,442,82,69,10,50,0,0,0,0.35,0.42,0
1316327696,100,52,511,442,48,69,16,77,0,0,0,0.35,0.42,0
1316327697,100,46,511,442,54,69,13,75,0,0,0,0.35,0.42,0
1316327698,100,28,511,442,72,69,9,52,0,0,0,0.35,0.42,0
1316327699,100,36,511,442,64,69,9,47,0,0,0,0.32,0.42,0
1316327700,100,34,511,442,66,69,13,73,0,0,0,0.32,0.42,0
1316327701,100,26,511,442,74,69,9,44,0,0,0,0.32,0.42,0
1316327702,100,22,511,442,78,69,10,53,0,0,0,0.32,0.42,0
1316327703,100,10,511,442,90,69,8,40,0,0,0,0.32,0.42,0
1316327704,100,16,511,442,84,69,10,56,0,0,0,0.30,0.41,0
1316327705,100,55,511,442,45,69,11,58,0,0,0,0.30,0.41,0
1316327706,100,34,511,442,66,69,9,44,0,0,0,0.30,0.41,0
1316327707,100,19,511,442,81,69,8,37,0,0,0,0.30,0.41,0
1316327708,100,29,511,442,71,69,9,42,0,0,0,0.30,0.41,0
1316327709,100,20,511,442,80,69,10,51,0,0,0,0.27,0.40,0
1316327710,100,15,511,442,85,69,12,70,0,0,0,0.27,0.40,0
1316327711,100,26,511,442,74,69,15,82,0,0,0,0.27,0.40,0
1316327712,100,18,511,442,82,69,7,37,0,0,0,0.27,0.40,0
1316327713,100,14,511,442,86,69,9,47,0,0,0,0.27,0.40,0
1316327714,100,16,511,442,84,69,8,41,0,0,0,0.25,0.39,0
1316327715,100,19,511,442,81,69,9,52,0,0,0,0.25,0.39,0
1316327716,100,41,511,442,59,69,9,43,0,0,0,0.25,0.39,0
1316327717,100,15,511,442,85,69,6,23,0,0,0,0.25,0.39,0
1316327718,100,22,511,442,78,69,7,42,0,0,0,0.25,0.39,0
1316327719,100,22,511,442,78,69,8,34,0,0,0,0.23,0.39,0
1316327720,100,42,511,442,58,69,10,47,0,0,0,0.23,0.39,0
1316327721,100,38,511,442,62,69,13,69,0,0,0,0.23,0.39,0
1316327722,100,17,511,442,83,69,6,24,0,0,0,0.23,0.39,0
1316327723,100,19,511,442,81,69,9,33,0,0,0,0.23,0.39,0
1316327724,100,32,511,442,68,69,10,53,0,0,0,0.21,0.38,0
1316327725,100,21,511,442,79,69,9,35,0,0,0,0.21,0.38,0
1316327726,100,30,511,442,70,69,7,32,0,0,0,0.21,0.38,0
1316327727,100,42,511,442,58,69,11,58,0,0,0,0.21,0.38,0
1316327728,100,13,511,442,87,69,9,45,0,0,0,0.21,0.38,0
1316327729,100,32,511,442,68,69,5,27,0,0,0,0.19,0.37,0
1316327730,100,33,511,442,67,69,14,59,0,0,0,0.19,0.37,0
1316327731,100,8,511,442,92,69,10,44,0,0,0,0.19,0.37,0
1316327732,100,21,511,442,79,69,7,36,0,0,0,0.19,0.37,0
1316327733,100,29,511,442,71,69,9,47,0,0,0,0.19,0.37,0
1316327734,100,11,511,442,89,69,9,35,0,0,0,0.18,0.37,0
1316327735,100,21,511,442,79,69,10,41,0,0,0,0.18,0.37,0
1316327736,100,27,511,442,73,69,9,46,0,0,0,0.18,0.37,0
1316327737,100,20,511,442,80,69,12,56,0,0,0,0.18,0.37,0
1316327738,100,27,511,442,73,69,8,34,0,0,0,0.18,0.37,0
1316327739,100,28,511,442,72,69,8,39,0,0,0,0.16,0.36,0
1316327740,100,17,511,442,83,69,10,41,0,0,0,0.16,0.36,0
1316327741,100,13,511,442,87,69,9,50,0,0,0,0.16,0.36,0
1316327742,100,9,511,442,91,69,7,43,0,0,0,0.16,0.36,0
1316327743,100,52,511,442,48,69,10,48,0,0,0,0.16,0.36,0
1316327744,100,35,511,442,65,69,10,42,0,0,0,0.15,0.36,0
1316327745,100,44,511,442,56,69,8,36,0,0,0,0.15,0.36,0
1316327746,100,51,511,442,49,69,15,63,0,0,0,0.15,0.36,0
1316327747,100,28,511,442,72,69,9,43,0,0,0,0.15,0.36,0
1316327748,100,21,511,442,79,69,7,36,0,0,0,0.15,0.36,0
1316327749,100,19,511,442,81,69,10,47,0,0,0,0.14,0.35,0
1316327750,100,45,511,442,55,69,9,45,0,0,0,0.14,0.35,0
1316327751,100,23,511,442,77,69,10,55,0,0,0,0.14,0.35,0
1316327752,100,6,511,442,94,69,9,56,0,0,0,0.14,0.35,0
1316327753,100,12,511,442,88,69,6,35,0,0,0,0.14,0.35,0
1316327754,100,25,511,442,75,69,12,56,0,0,0,0.13,0.34,0
1316327755,100,12,511,442,88,69,5,34,0,0,0,0.13,0.34,0
1316327756,100,38,511,442,62,69,8,34,0,0,0,0.13,0.34,0
1316327757,100,16,511,442,84,69,14,61,0,0,0,0.13,0.34,0
1316327758,100,22,511,442,78,69,6,36,0,0,0,0.13,0.34,0
1316327759,100,21,511,442,79,69,6,17,0,0,0,0.12,0.34,0
1316327760,100,9,511,442,91,69,5,22,0,0,0,0.12,0.34,0
1316327761,100,17,511,442,83,69,6,30,0,0,0,0.12,0.34,0
1316327762,100,11,511,442,89,69,4,22,0,0,0,0.12,0.34,0
1316327763,100,25,511,442,75,69,8,35,0,0,0,0.12,0.34,0
1316327764,100,8,511,442,92,69,5,24,0,0,0,0.11,0.33,0
1316327765,100,8,511,442,92,69,4,20,0,0,0,0.11,0.33,0
1316327766,100,17,511,442,83,69,13,44,0,0,0,0.11,0.33,0
1316327767,100,44,511,442,56,69,10,44,0,0,0,0.11,0.33,0
1316327768,100,22,511,442,78,69,10,36,0,0,0,0.11,0.33,0
1316327769,100,28,511,442,72,69,8,39,0,0,0,0.10,0.33,0
1316327770,100,9,511,442,91,69,6,36,0,0,0,0.10,0.33,0
1316327771,100,5,511,442,95,69,8,40,0,0,0,0.10,0.33,0
1316327772,100,23,511,442,77,69,6,24,0,0,0,0.10,0.33,0
1316327773,100,23,511,442,77,69,12,51,0,0,0,0.10,0.33,0
1316327774,100,29,511,442,71,69,12,52,0,0,0,0.09,0.32,0
1316327775,100,21,511,442,79,69,10,53,0,0,0,0.09,0.32,0
1316327776,100,22,511,442,78,69,10,46,0,0,0,0.09,0.32,0
1316327777,100,12,511,442,88,69,7,38,0,0,0,0.09,0.32,0
1316327778,100,43,511,442,57,69,9,41,0,0,0,0.09,0.32,0
1316327779,100,36,511,442,64,69,8,25,0,0,0,0.08,0.31,0
1316327780,100,9,511,442,91,69,6,30,0,0,0,0.08,0.31,0
1316327781,100,24,511,442,76,69,7,28,0,0,0,0.08,0.31,0
1316327782,100,25,511,442,75,69,11,43,0,0,0,0.08,0.31,0
1316327783,100,35,511,442,65,69,14,59,0,0,0,0.08,0.31,0
1316327784,100,24,511,442,76,69,8,35,0,0,0,0.08,0.31,0
1316327785,100,28,511,442,72,69,11,45,0,0,0,0.08,0.31,0
1316327786,100,25,511,442,75,69,8,34,0,0,0,0.08,0.31,0
1316327787,100,31,511,442,69,69,12,60,0,0,0,0.08,0.31,0
1316327788,100,33,511,442,67,69,12,46,0,0,0,0.07,0.30,0
1316327789,100,24,511,442,76,69,9,48,0,0,0,0.07,0.30,0
1316327790,100,19,511,442,81,69,7,30,0,0,0,0.07,0.30,0
1316327791,100,28,511,442,72,69,10,48,0,0,0,0.07,0.30,0
1316327792,100,29,511,442,71,69,8,40,0,0,0,0.07,0.30,0
1316327793,100,18,511,442,82,69,7,30,0,0,0,0.06,0.30,0
1316327794,100,43,511,442,57,69,9,47,0,0,0,0.06,0.30,0
1316327795,100,18,511,442,82,69,11,53,0,0,0,0.06,0.30,0
1316327796,100,40,511,442,60,69,11,63,0,0,0,0.06,0.30,0
1316327797,100,23,511,442,77,69,7,35,0,0,0,0.06,0.30,0
1316327798,100,19,511,442,81,69,10,40,0,0,0,0.06,0.29,0
1316327799,100,22,511,442,78,69,6,26,0,0,0,0.06,0.29,0
1316327800,100,19,511,442,81,69,9,48,0,0,0,0.06,0.29,0
1316327801,100,8,511,442,92,69,5,23,0,0,0,0.06,0.29,0
1316327802,100,23,511,442,77,69,6,27,0,0,0,0.06,0.29,0
1316327803,100,25,511,442,75,69,11,58,0,0,0,0.05,0.29,0
1316327804,100,12,511,442,88,69,7,28,0,0,0,0.05,0.29,0
1316327805,100,15,511,442,85,69,8,32,0,0,0,0.05,0.29,0
1316327806,100,25,511,442,75,69,8,33,0,0,0,0.05,0.29,0
1316327807,100,20,511,442,80,69,7,37,0,0,0,0.05,0.29,0
1316327808,100,48,511,442,52,69,10,42,0,0,0,0.05,0.28,0
1316327809,100,16,511,442,84,69,8,43,0,0,0,0.05,0.28,0
1316327810,100,14,511,442,86,69,6,30,0,0,0,0.05,0.28,0
1316327811,100,12,511,442,88,69,8,45,0,0,0,0.05,0.28,0
1316327812,100,16,511,442,84,69,10,59,0,0,0,0.05,0.28,0
1316327813,100,6,511,442,94,69,6,23,0,0,0,0.04,0.28,0
1316327814,100,30,511,442,70,69,7,28,0,0,0,0.04,0.28,0
1316327815,100,13,511,442,87,69,10,49,0,0,0,0.04,0.28,0
1316327816,100,18,511,442,82,69,6,30,0,0,0,0.04,0.28,0
1316327817,100,12,511,442,88,69,9,50,0,0,0,0.04,0.28,0
1316327818,100,22,511,442,78,69,11,58,0,0,0,0.04,0.27,0
1316327819,100,47,511,442,53,69,11,52,0,0,0,0.04,0.27,0
1316327820,100,25,511,442,75,69,7,34,0,0,0,0.04,0.27,0
1316327821,100,14,511,442,86,69,6,28,0,0,0,0.04,0.27,0
1316327822,100,15,511,442,85,69,6,29,0,0,0,0.04,0.27,0
1316327823,100,32,511,442,68,69,13,61,0,0,0,0.04,0.27,0
1316327824,100,16,511,442,84,69,5,19,0,0,0,0.04,0.27,0
1316327825,100,26,511,442,74,69,8,43,0,0,0,0.04,0.27,0
1316327826,100,18,511,442,82,69,7,42,0,0,0,0.04,0.27,0
1316327827,100,9,511,442,91,69,7,28,0,0,0,0.04,0.27,0
1316327828,100,32,511,442,68,69,11,42,0,0,0,0.03,0.26,0
1316327829,100,10,511,442,90,69,6,33,0,0,0,0.03,0.26,0
1316327830,100,13,511,442,87,69,6,29,0,0,0,0.03,0.26,0
1316327831,100,14,511,442,86,69,8,44,0,0,0,0.03,0.26,0
1316327832,100,7,511,442,93,69,6,30,0,0,0,0.03,0.26,0
1316327833,100,7,511,442,93,69,4,20,0,0,0,0.03,0.26,0
1316327834,100,12,511,442,88,69,11,53,0,0,0,0.03,0.26,0
1316327835,100,6,511,442,94,69,6,20,0,0,0,0.03,0.26,0
1316327836,100,31,511,442,69,69,8,52,0,0,0,0.03,0.26,0
1316327837,100,18,511,442,82,69,10,54,0,0,0,0.03,0.26,0
1316327838,100,7,511,442,93,69,6,40,0,0,0,0.03,0.26,0
1316327839,100,24,511,442,76,69,7,42,0,0,0,0.03,0.26,0
1316327840,100,16,511,442,84,69,6,28,0,0,0,0.03,0.26,0
1316327841,100,24,511,442,76,69,7,30,0,0,0,0.03,0.26,0
1316327842,100,25,511,442,75,69,6,31,0,0,0,0.03,0.26,0
1316327843,100,17,511,442,83,69,7,38,0,0,0,0.03,0.25,0
1316327844,100,9,511,442,91,69,8,37,0,0,0,0.03,0.25,0
1316327845,100,6,511,442,94,69,7,44,0,0,0,0.03,0.25,0
1316327846,100,22,511,442,78,69,6,25,0,0,0,0.03,0.25,0
1316327847,100,23,511,442,77,69,9,38,0,0,0,0.03,0.25,0
1316327848,100,7,511,442,93,69,5,31,0,0,0,0.18,0.28,0
1316327849,100,1,511,442,99,69,8,31,0,0,0,0.18,0.28,0
1316327850,100,25,511,442,75,69,8,24,0,0,0,0.18,0.28,0
1316327851,100,13,511,442,87,69,7,39,0,0,0,0.18,0.28,0
1316327852,100,42,511,442,58,69,9,44,0,0,0,0.18,0.28,0
1316327853,100,11,511,442,89,69,6,27,0,0,0,0.17,0.27,0
1316327854,100,17,511,442,83,69,5,22,0,0,0,0.17,0.27,0
1316327855,100,8,511,442,92,69,7,40,0,0,0,0.17,0.27,0
1316327856,100,15,511,442,85,69,8,34,0,0,0,0.17,0.27,0
1316327857,100,26,511,442,74,69,7,35,0,0,0,0.17,0.27,0
1316327858,100,13,511,442,87,69,11,45,0,0,0,0.17,0.27,0
1316327859,100,9,511,442,91,69,4,18,0,0,0,0.15,0.27,0
1316327860,100,16,511,442,84,69,8,46,0,0,0,0.15,0.27,0
1316327861,100,21,511,442,79,69,9,32,0,0,0,0.15,0.27,0
1316327862,100,25,511,442,75,69,11,52,0,0,0,0.15,0.27,0
1316327863,100,11,511,442,89,69,3,11,0,0,0,0.15,0.27,0
1316327864,100,28,511,442,72,69,7,40,0,0,0,0.14,0.27,0
1316327865,100,17,511,442,83,69,7,37,0,0,0,0.14,0.27,0
1316327866,100,24,511,442,76,69,6,21,0,0,0,0.14,0.27,0
1316327867,100,26,511,442,74,69,8,27,0,0,0,0.14,0.27,0
1316327868,100,18,511,442,82,69,6,36,0,0,0,0.14,0.27,0
1316327869,100,8,511,442,92,69,5,22,0,0,0,0.13,0.26,0
1316327870,100,27,511,442,73,69,8,42,0,0,0,0.13,0.26,0
1316327871,100,11,511,442,89,69,7,30,0,0,0,0.13,0.26,0
1316327872,100,10,511,442,90,69,8,50,0,0,0,0.13,0.26,0
1316327873,100,11,511,442,89,69,8,48,0,0,0,0.13,0.26,0
1316327874,100,21,511,442,79,69,10,46,0,0,0,0.12,0.26,0
1316327875,100,8,511,442,92,69,4,25,0,0,0,0.12,0.26,0
1316327876,100,12,511,442,88,69,6,30,0,0,0,0.12,0.26,0
1316327877,100,18,511,442,82,69,7,31,0,0,0,0.12,0.26,0
1316327878,100,20,511,442,80,69,7,30,0,0,0,0.12,0.26,0
1316327879,100,9,511,442,91,69,5,27,0,0,0,0.11,0.25,0
1316327880,100,37,511,442,63,69,11,41,0,0,0,0.11,0.25,0
1316327881,100,32,511,442,68,69,10,39,0,0,0,0.11,0.25,0
1316327882,100,26,511,442,74,69,9,46,0,0,0,0.11,0.25,0
1316327883,100,16,511,442,84,69,5,22,0,0,0,0.11,0.25,0
1316327884,100,10,511,442,90,69,6,32,0,0,0,0.10,0.25,0
1316327885,100,36,511,442,64,69,9,46,0,0,0,0.10,0.25,0
1316327886,100,25,511,442,75,69,6,28,0,0,0,0.10,0.25,0
1316327887,100,16,511,442,84,69,5,18,0,0,0,0.10,0.25,0
1316327888,100,12,511,442,88,69,6,33,0,0,0,0.10,0.25,0
